url,used
https://www.transfermarkt.com/kaoru-mitoma/profil/spieler/504849,FALSE
https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094,FALSE
https://www.transfermarkt.com/jobe-bellingham/profil/spieler/796297,FALSE
https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654,FALSE
https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585,FALSE
https://www.transfermarkt.com/keane-lewis-potter/profil/spieler/644401,FALSE
https://www.transfermarkt.com/gerson/profil/spieler/341705,FALSE
https://www.transfermarkt.com/giorgi-mamardashvili/profil/spieler/502676,FALSE
https://www.transfermarkt.com/khephren-thuram/profil/spieler/463618,FALSE
https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,FALSE
https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474,FALSE
https://www.transfermarkt.com/kobbie-mainoo/profil/spieler/820374,FALSE
https://www.transfermarkt.com/ibrahim-sangare/profil/spieler/375885,FALSE
https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963,FALSE
https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697,FALSE
https://www.transfermarkt.com/luis-henrique/profil/spieler/691316,FALSE
https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,FALSE
https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,FALSE
https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,FALSE
https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,FALSE
https://www.transfermarkt.com/joe-willock/profil/spieler/340329,FALSE
https://www.transfermarkt.com/crysencio-summerville/profil/spieler/474701,FALSE
https://www.transfermarkt.com/leny-yoro/profil/spieler/923831,FALSE
https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,FALSE
https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,FALSE
https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749,FALSE
https://www.transfermarkt.com/levi-colwill/profil/spieler/614258,FALSE
https://www.transfermarkt.com/ismael-saibari/profil/spieler/702869,FALSE
https://www.transfermarkt.com/lewis-hall/profil/spieler/670858,FALSE
https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,FALSE
https://www.transfermarkt.com/liam-delap/profil/spieler/610849,FALSE
https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762,FALSE
https://www.transfermarkt.com/tyrick-mitchell/profil/spieler/730893,FALSE
https://www.transfermarkt.com/lois-openda/profil/spieler/368887,FALSE
https://www.transfermarkt.com/samuel-lino/profil/spieler/694928,FALSE
https://www.transfermarkt.com/leon-bailey/profil/spieler/387626,FALSE
https://www.transfermarkt.com/lucas-bergvall/profil/spieler/866246,FALSE
https://www.transfermarkt.com/david-hancko/profil/spieler/404418,FALSE
https://www.transfermarkt.com/ivan-toney/profil/spieler/251664,FALSE
